Generating pseudo labels for art data
pseudo label correct rate is 0.7124021425628347
Data statistic {'clipart': 4365, 'product': 4439, 'real_world': 4357}
=================================================================
Layer (type:depth-idx)                   Param #
=================================================================
PromptGenerator                          540,672
├─ParameterList: 1-1                     24,576
=================================================================
Total params: 565,248
Trainable params: 565,248
Non-trainable params: 0
=================================================================
PromptGenerator =================================================================
Layer (type:depth-idx)                   Param #
=================================================================
PromptGenerator                          540,672
├─ParameterList: 1-1                     24,576
=================================================================
Total params: 565,248
Trainable params: 565,248
Non-trainable params: 0
=================================================================
name: ctx_cls, shape torch.Size([65, 16, 512]), require grad: True
name: ctx_target, shape torch.Size([1, 16, 512]), require grad: True
name: ctx_source.0, shape torch.Size([1, 16, 512]), require grad: True
name: ctx_source.1, shape torch.Size([1, 16, 512]), require grad: True
name: ctx_source.2, shape torch.Size([1, 16, 512]), require grad: True
Best accuracy so far: 0.7570833333333333, step 123, accuracy 0.7516666666666667
Best accuracy so far: 0.7570833333333333, step 124, accuracy 0.7504166666666666
Best accuracy so far: 0.7570833333333333, step 125, accuracy 0.7466666666666667
Best accuracy so far: 0.7570833333333333, step 126, accuracy 0.7495833333333334
Best accuracy so far: 0.7570833333333333, step 127, accuracy 0.7525
Best accuracy so far: 0.7570833333333333, step 128, accuracy 0.7529166666666667
Best accuracy so far: 0.7570833333333333, step 129, accuracy 0.7533333333333333
Best accuracy so far: 0.7570833333333333, step 130, accuracy 0.7558333333333334
Best accuracy so far: 0.7570833333333333, step 131, accuracy 0.7541666666666667
Best accuracy so far: 0.7570833333333333, step 132, accuracy 0.7558333333333334
Best accuracy so far: 0.7575, step 133, accuracy 0.7575
Best accuracy so far: 0.7575, step 134, accuracy 0.7554166666666666
Best accuracy so far: 0.7575, step 135, accuracy 0.755
Best accuracy so far: 0.7575, step 136, accuracy 0.7566666666666667
Best accuracy so far: 0.7575, step 137, accuracy 0.7570833333333333
Best accuracy so far: 0.7575, step 138, accuracy 0.7558333333333334
Best accuracy so far: 0.7575, step 139, accuracy 0.7570833333333333
Best accuracy so far: 0.7579166666666667, step 140, accuracy 0.7579166666666667
Best accuracy so far: 0.7579166666666667, step 141, accuracy 0.7516666666666667
Best accuracy so far: 0.7579166666666667, step 142, accuracy 0.7516666666666667
Best accuracy so far: 0.7579166666666667, step 143, accuracy 0.74875
Best accuracy so far: 0.7579166666666667, step 144, accuracy 0.7525
Best accuracy so far: 0.7579166666666667, step 145, accuracy 0.7504166666666666
Best accuracy so far: 0.7579166666666667, step 146, accuracy 0.75375
Best accuracy so far: 0.7579166666666667, step 147, accuracy 0.7525
Best accuracy so far: 0.7579166666666667, step 148, accuracy 0.74875
Best accuracy so far: 0.7579166666666667, step 149, accuracy 0.7541666666666667
Best accuracy so far: 0.7579166666666667, step 150, accuracy 0.7545833333333334
Best accuracy so far: 0.7579166666666667, step 151, accuracy 0.7491666666666666
Best accuracy so far: 0.7579166666666667, step 152, accuracy 0.7533333333333333
Best accuracy so far: 0.7579166666666667, step 153, accuracy 0.7566666666666667
Best accuracy so far: 0.75875, step 154, accuracy 0.75875
Best accuracy so far: 0.75875, step 155, accuracy 0.7570833333333333
Best accuracy so far: 0.75875, step 156, accuracy 0.75375
Best accuracy so far: 0.75875, step 157, accuracy 0.7558333333333334
Best accuracy so far: 0.75875, step 158, accuracy 0.75375
