Generating pseudo labels for product data
pseudo label correct rate is 0.8150484343320568
Data statistic {'art': 2427, 'clipart': 4365, 'real_world': 4357}
=================================================================
Layer (type:depth-idx)                   Param #
=================================================================
PromptGenerator                          540,672
├─ParameterList: 1-1                     24,576
=================================================================
Total params: 565,248
Trainable params: 565,248
Non-trainable params: 0
=================================================================
PromptGenerator =================================================================
Layer (type:depth-idx)                   Param #
=================================================================
PromptGenerator                          540,672
├─ParameterList: 1-1                     24,576
=================================================================
Total params: 565,248
Trainable params: 565,248
Non-trainable params: 0
=================================================================
name: ctx_cls, shape torch.Size([65, 16, 512]), require grad: True
name: ctx_target, shape torch.Size([1, 16, 512]), require grad: True
name: ctx_source.0, shape torch.Size([1, 16, 512]), require grad: True
name: ctx_source.1, shape torch.Size([1, 16, 512]), require grad: True
name: ctx_source.2, shape torch.Size([1, 16, 512]), require grad: True
Best accuracy so far: 0.8999094202898551, step 168, accuracy 0.8627717391304348
Best accuracy so far: 0.8999094202898551, step 169, accuracy 0.8639039855072463
Best accuracy so far: 0.8999094202898551, step 170, accuracy 0.8629981884057971
Best accuracy so far: 0.8999094202898551, step 171, accuracy 0.8618659420289855
Best accuracy so far: 0.8999094202898551, step 172, accuracy 0.860733695652174
Best accuracy so far: 0.8999094202898551, step 173, accuracy 0.8627717391304348
Best accuracy so far: 0.8999094202898551, step 174, accuracy 0.8645833333333334
Best accuracy so far: 0.8999094202898551, step 175, accuracy 0.8605072463768116
Best accuracy so far: 0.8999094202898551, step 176, accuracy 0.8623188405797102
Best accuracy so far: 0.8999094202898551, step 177, accuracy 0.8611865942028986
Best accuracy so far: 0.8999094202898551, step 178, accuracy 0.8639039855072463
Best accuracy so far: 0.8999094202898551, step 179, accuracy 0.8618659420289855
Best accuracy so far: 0.8999094202898551, step 180, accuracy 0.8618659420289855
Best accuracy so far: 0.8999094202898551, step 181, accuracy 0.8634510869565217
Best accuracy so far: 0.8999094202898551, step 182, accuracy 0.8629981884057971
Best accuracy so far: 0.8999094202898551, step 183, accuracy 0.863677536231884
Best accuracy so far: 0.8999094202898551, step 184, accuracy 0.863677536231884
Best accuracy so far: 0.8999094202898551, step 185, accuracy 0.863677536231884
Best accuracy so far: 0.8999094202898551, step 186, accuracy 0.8627717391304348
Best accuracy so far: 0.8999094202898551, step 187, accuracy 0.8616394927536232
Best accuracy so far: 0.8999094202898551, step 188, accuracy 0.8634510869565217
Best accuracy so far: 0.8999094202898551, step 189, accuracy 0.8602807971014492
Best accuracy so far: 0.8999094202898551, step 190, accuracy 0.8625452898550725
Best accuracy so far: 0.8999094202898551, step 191, accuracy 0.8625452898550725
Best accuracy so far: 0.8999094202898551, step 192, accuracy 0.8632246376811594
Best accuracy so far: 0.8999094202898551, step 193, accuracy 0.8675271739130435
Best accuracy so far: 0.8999094202898551, step 194, accuracy 0.8659420289855072
Best accuracy so far: 0.8999094202898551, step 195, accuracy 0.8661684782608695
Best accuracy so far: 0.8999094202898551, step 196, accuracy 0.8663949275362319
Best accuracy so far: 0.8999094202898551, step 197, accuracy 0.8666213768115942
Best accuracy so far: 0.8999094202898551, step 198, accuracy 0.8668478260869565
Best accuracy so far: 0.8999094202898551, step 199, accuracy 0.8663949275362319
Best accuracy so far: 0.8999094202898551, step 200, accuracy 0.8668478260869565
Best accuracy so far: 0.8999094202898551, step 201, accuracy 0.8648097826086957
Best accuracy so far: 0.8999094202898551, step 202, accuracy 0.8641304347826086
Best accuracy so far: 0.8999094202898551, step 203, accuracy 0.863677536231884
Best accuracy so far: 0.8999094202898551, step 204, accuracy 0.8632246376811594
Best accuracy so far: 0.8999094202898551, step 205, accuracy 0.8623188405797102
Best accuracy so far: 0.8999094202898551, step 206, accuracy 0.8614130434782609
Best accuracy so far: 0.8999094202898551, step 207, accuracy 0.8618659420289855
Best accuracy so far: 0.8999094202898551, step 208, accuracy 0.8643568840579711
Best accuracy so far: 0.8999094202898551, step 209, accuracy 0.8602807971014492
Best accuracy so far: 0.8999094202898551, step 210, accuracy 0.8634510869565217
Best accuracy so far: 0.8999094202898551, step 211, accuracy 0.8598278985507246
Best accuracy so far: 0.8999094202898551, step 212, accuracy 0.8591485507246377
