Generating pseudo labels for i data
pseudo label correct rate is 0.8816666666666667
Data statistic {'p': 591, 'c': 600, 'b': 600}
=================================================================
Layer (type:depth-idx)                   Param #
=================================================================
PromptGenerator                          106,496
├─ParameterList: 1-1                     24,576
=================================================================
Total params: 131,072
Trainable params: 131,072
Non-trainable params: 0
=================================================================
PromptGenerator =================================================================
Layer (type:depth-idx)                   Param #
=================================================================
PromptGenerator                          106,496
├─ParameterList: 1-1                     24,576
=================================================================
Total params: 131,072
Trainable params: 131,072
Non-trainable params: 0
=================================================================
name: ctx_cls, shape torch.Size([12, 16, 512]), require grad: True
name: ctx_target, shape torch.Size([1, 16, 512]), require grad: True
name: ctx_source.0, shape torch.Size([1, 16, 512]), require grad: True
name: ctx_source.1, shape torch.Size([1, 16, 512]), require grad: True
name: ctx_source.2, shape torch.Size([1, 16, 512]), require grad: True
Best accuracy so far: 0.9704861111111112, step 130, accuracy 0.9635416666666666
Best accuracy so far: 0.9704861111111112, step 131, accuracy 0.9618055555555556
Best accuracy so far: 0.9704861111111112, step 132, accuracy 0.9600694444444444
Best accuracy so far: 0.9704861111111112, step 133, accuracy 0.9583333333333334
Best accuracy so far: 0.9704861111111112, step 134, accuracy 0.9600694444444444
Best accuracy so far: 0.9704861111111112, step 135, accuracy 0.9583333333333334
Best accuracy so far: 0.9704861111111112, step 136, accuracy 0.9565972222222222
Best accuracy so far: 0.9704861111111112, step 137, accuracy 0.9600694444444444
Best accuracy so far: 0.9704861111111112, step 138, accuracy 0.9635416666666666
Best accuracy so far: 0.9704861111111112, step 139, accuracy 0.9600694444444444
Best accuracy so far: 0.9704861111111112, step 140, accuracy 0.9583333333333334
Best accuracy so far: 0.9704861111111112, step 141, accuracy 0.9565972222222222
Best accuracy so far: 0.9704861111111112, step 142, accuracy 0.9583333333333334
Best accuracy so far: 0.9704861111111112, step 143, accuracy 0.9600694444444444
Best accuracy so far: 0.9704861111111112, step 144, accuracy 0.9583333333333334
Best accuracy so far: 0.9704861111111112, step 145, accuracy 0.9618055555555556
Best accuracy so far: 0.9704861111111112, step 146, accuracy 0.9635416666666666
Best accuracy so far: 0.9704861111111112, step 147, accuracy 0.9565972222222222
Best accuracy so far: 0.9704861111111112, step 148, accuracy 0.9583333333333334
Best accuracy so far: 0.9704861111111112, step 149, accuracy 0.9618055555555556
Best accuracy so far: 0.9704861111111112, step 150, accuracy 0.9583333333333334
Best accuracy so far: 0.9704861111111112, step 151, accuracy 0.9600694444444444
Best accuracy so far: 0.9704861111111112, step 152, accuracy 0.9600694444444444
Best accuracy so far: 0.9704861111111112, step 153, accuracy 0.9583333333333334
Best accuracy so far: 0.9704861111111112, step 154, accuracy 0.9618055555555556
Best accuracy so far: 0.9704861111111112, step 155, accuracy 0.9635416666666666
Best accuracy so far: 0.9704861111111112, step 156, accuracy 0.9635416666666666
Best accuracy so far: 0.9704861111111112, step 157, accuracy 0.9583333333333334
Best accuracy so far: 0.9704861111111112, step 158, accuracy 0.9618055555555556
Best accuracy so far: 0.9704861111111112, step 159, accuracy 0.9652777777777778
Best accuracy so far: 0.9704861111111112, step 160, accuracy 0.9600694444444444
Best accuracy so far: 0.9704861111111112, step 161, accuracy 0.9618055555555556
Best accuracy so far: 0.9704861111111112, step 162, accuracy 0.9600694444444444
Best accuracy so far: 0.9704861111111112, step 163, accuracy 0.9652777777777778
Best accuracy so far: 0.9704861111111112, step 164, accuracy 0.9652777777777778
Best accuracy so far: 0.9704861111111112, step 165, accuracy 0.9600694444444444
Best accuracy so far: 0.9704861111111112, step 166, accuracy 0.9618055555555556
Best accuracy so far: 0.9704861111111112, step 167, accuracy 0.9600694444444444
Best accuracy so far: 0.9704861111111112, step 168, accuracy 0.9635416666666666
Best accuracy so far: 0.9704861111111112, step 169, accuracy 0.9618055555555556
Best accuracy so far: 0.9704861111111112, step 170, accuracy 0.9652777777777778
Best accuracy so far: 0.9704861111111112, step 171, accuracy 0.9618055555555556
Best accuracy so far: 0.9704861111111112, step 172, accuracy 0.9618055555555556
Best accuracy so far: 0.9704861111111112, step 173, accuracy 0.9618055555555556
Best accuracy so far: 0.9704861111111112, step 174, accuracy 0.9652777777777778
Best accuracy so far: 0.9704861111111112, step 175, accuracy 0.9600694444444444
Best accuracy so far: 0.9704861111111112, step 176, accuracy 0.9618055555555556
Best accuracy so far: 0.9704861111111112, step 177, accuracy 0.9618055555555556
Best accuracy so far: 0.9704861111111112, step 178, accuracy 0.9635416666666666
Best accuracy so far: 0.9704861111111112, step 179, accuracy 0.9618055555555556
Best accuracy so far: 0.9704861111111112, step 180, accuracy 0.9618055555555556
Best accuracy so far: 0.9704861111111112, step 181, accuracy 0.9652777777777778
Best accuracy so far: 0.9704861111111112, step 182, accuracy 0.9635416666666666
Best accuracy so far: 0.9704861111111112, step 183, accuracy 0.9635416666666666
Best accuracy so far: 0.9704861111111112, step 184, accuracy 0.9600694444444444
Best accuracy so far: 0.9704861111111112, step 185, accuracy 0.9635416666666666
Best accuracy so far: 0.9704861111111112, step 186, accuracy 0.9618055555555556
Best accuracy so far: 0.9704861111111112, step 187, accuracy 0.9618055555555556
Best accuracy so far: 0.9704861111111112, step 188, accuracy 0.9635416666666666
Best accuracy so far: 0.9704861111111112, step 189, accuracy 0.9618055555555556
Best accuracy so far: 0.9704861111111112, step 190, accuracy 0.9635416666666666
Best accuracy so far: 0.9704861111111112, step 191, accuracy 0.9600694444444444
Best accuracy so far: 0.9704861111111112, step 192, accuracy 0.9600694444444444
Best accuracy so far: 0.9704861111111112, step 193, accuracy 0.9652777777777778
Best accuracy so far: 0.9704861111111112, step 194, accuracy 0.9600694444444444
Best accuracy so far: 0.9704861111111112, step 195, accuracy 0.9652777777777778
Best accuracy so far: 0.9704861111111112, step 196, accuracy 0.9635416666666666
Best accuracy so far: 0.9704861111111112, step 197, accuracy 0.9635416666666666
Best accuracy so far: 0.9704861111111112, step 198, accuracy 0.9635416666666666
Best accuracy so far: 0.9704861111111112, step 199, accuracy 0.9635416666666666
Best accuracy so far: 0.9704861111111112, step 200, accuracy 0.9635416666666666
Best accuracy so far: 0.9704861111111112, step 201, accuracy 0.9635416666666666
Best accuracy so far: 0.9704861111111112, step 202, accuracy 0.9618055555555556
Best accuracy so far: 0.9704861111111112, step 203, accuracy 0.9635416666666666
Best accuracy so far: 0.9704861111111112, step 204, accuracy 0.9618055555555556
Best accuracy so far: 0.9704861111111112, step 205, accuracy 0.9583333333333334
Best accuracy so far: 0.9704861111111112, step 206, accuracy 0.9652777777777778
Best accuracy so far: 0.9704861111111112, step 207, accuracy 0.9635416666666666
Best accuracy so far: 0.9704861111111112, step 208, accuracy 0.9635416666666666
Best accuracy so far: 0.9704861111111112, step 209, accuracy 0.9635416666666666
Best accuracy so far: 0.9704861111111112, step 210, accuracy 0.9618055555555556
Best accuracy so far: 0.9704861111111112, step 211, accuracy 0.9652777777777778
Best accuracy so far: 0.9704861111111112, step 212, accuracy 0.9670138888888888
Best accuracy so far: 0.9704861111111112, step 213, accuracy 0.9600694444444444
Best accuracy so far: 0.9704861111111112, step 214, accuracy 0.9583333333333334
Best accuracy so far: 0.9704861111111112, step 215, accuracy 0.9618055555555556
Best accuracy so far: 0.9704861111111112, step 216, accuracy 0.9600694444444444
Best accuracy so far: 0.9704861111111112, step 217, accuracy 0.9565972222222222
Best accuracy so far: 0.9704861111111112, step 218, accuracy 0.9600694444444444
Best accuracy so far: 0.9704861111111112, step 219, accuracy 0.9600694444444444
Best accuracy so far: 0.9704861111111112, step 220, accuracy 0.9652777777777778
Best accuracy so far: 0.9704861111111112, step 221, accuracy 0.9565972222222222
Best accuracy so far: 0.9704861111111112, step 222, accuracy 0.9618055555555556
Best accuracy so far: 0.9704861111111112, step 223, accuracy 0.9583333333333334
Best accuracy so far: 0.9704861111111112, step 224, accuracy 0.9618055555555556
Best accuracy so far: 0.9704861111111112, step 225, accuracy 0.9583333333333334
Best accuracy so far: 0.9704861111111112, step 226, accuracy 0.9618055555555556
Best accuracy so far: 0.9704861111111112, step 227, accuracy 0.9583333333333334
Best accuracy so far: 0.9704861111111112, step 228, accuracy 0.9618055555555556
Best accuracy so far: 0.9704861111111112, step 229, accuracy 0.9600694444444444
Best accuracy so far: 0.9704861111111112, step 230, accuracy 0.9652777777777778
Best accuracy so far: 0.9704861111111112, step 231, accuracy 0.9618055555555556
Best accuracy so far: 0.9704861111111112, step 232, accuracy 0.9583333333333334
Best accuracy so far: 0.9704861111111112, step 233, accuracy 0.9600694444444444
Best accuracy so far: 0.9704861111111112, step 234, accuracy 0.9618055555555556
Best accuracy so far: 0.9704861111111112, step 235, accuracy 0.9670138888888888
Best accuracy so far: 0.9704861111111112, step 236, accuracy 0.9670138888888888
Best accuracy so far: 0.9704861111111112, step 237, accuracy 0.9652777777777778
Best accuracy so far: 0.9704861111111112, step 238, accuracy 0.9635416666666666
Best accuracy so far: 0.9704861111111112, step 239, accuracy 0.9704861111111112
Best accuracy so far: 0.9704861111111112, step 240, accuracy 0.96875
Best accuracy so far: 0.9704861111111112, step 241, accuracy 0.9652777777777778
Best accuracy so far: 0.9704861111111112, step 242, accuracy 0.9618055555555556
Best accuracy so far: 0.9704861111111112, step 243, accuracy 0.9652777777777778
Best accuracy so far: 0.9704861111111112, step 244, accuracy 0.9600694444444444
Best accuracy so far: 0.9704861111111112, step 245, accuracy 0.9565972222222222
Best accuracy so far: 0.9704861111111112, step 246, accuracy 0.9583333333333334
Best accuracy so far: 0.9704861111111112, step 247, accuracy 0.9548611111111112
Best accuracy so far: 0.9704861111111112, step 248, accuracy 0.9583333333333334
Best accuracy so far: 0.9704861111111112, step 249, accuracy 0.9565972222222222
Best accuracy so far: 0.9704861111111112, step 250, accuracy 0.9548611111111112
Best accuracy so far: 0.9704861111111112, step 251, accuracy 0.9565972222222222
Best accuracy so far: 0.9704861111111112, step 252, accuracy 0.953125
Best accuracy so far: 0.9704861111111112, step 253, accuracy 0.953125
Best accuracy so far: 0.9704861111111112, step 254, accuracy 0.9565972222222222
Best accuracy so far: 0.9704861111111112, step 255, accuracy 0.9565972222222222
Best accuracy so far: 0.9704861111111112, step 256, accuracy 0.9548611111111112
Best accuracy so far: 0.9704861111111112, step 257, accuracy 0.9600694444444444
Best accuracy so far: 0.9704861111111112, step 258, accuracy 0.9565972222222222
Best accuracy so far: 0.9704861111111112, step 259, accuracy 0.9565972222222222
Best accuracy so far: 0.9704861111111112, step 260, accuracy 0.9548611111111112
Best accuracy so far: 0.9704861111111112, step 261, accuracy 0.9565972222222222
Best accuracy so far: 0.9704861111111112, step 262, accuracy 0.9583333333333334
Best accuracy so far: 0.9704861111111112, step 263, accuracy 0.9583333333333334
Best accuracy so far: 0.9704861111111112, step 264, accuracy 0.9583333333333334
Best accuracy so far: 0.9704861111111112, step 265, accuracy 0.9618055555555556
Best accuracy so far: 0.9704861111111112, step 266, accuracy 0.953125
Best accuracy so far: 0.9704861111111112, step 267, accuracy 0.9565972222222222
Best accuracy so far: 0.9704861111111112, step 268, accuracy 0.9583333333333334
Best accuracy so far: 0.9704861111111112, step 269, accuracy 0.9618055555555556
Best accuracy so far: 0.9704861111111112, step 270, accuracy 0.9496527777777778
Best accuracy so far: 0.9704861111111112, step 271, accuracy 0.9565972222222222
Best accuracy so far: 0.9704861111111112, step 272, accuracy 0.9583333333333334
Best accuracy so far: 0.9704861111111112, step 273, accuracy 0.9565972222222222
Best accuracy so far: 0.9704861111111112, step 274, accuracy 0.9565972222222222
Best accuracy so far: 0.9704861111111112, step 275, accuracy 0.9600694444444444
Best accuracy so far: 0.9704861111111112, step 276, accuracy 0.9565972222222222
Best accuracy so far: 0.9704861111111112, step 277, accuracy 0.9565972222222222
Best accuracy so far: 0.9704861111111112, step 278, accuracy 0.9618055555555556
Best accuracy so far: 0.9704861111111112, step 279, accuracy 0.9600694444444444
Best accuracy so far: 0.9704861111111112, step 280, accuracy 0.9565972222222222
Best accuracy so far: 0.9704861111111112, step 281, accuracy 0.9548611111111112
Best accuracy so far: 0.9704861111111112, step 282, accuracy 0.9565972222222222
Best accuracy so far: 0.9704861111111112, step 283, accuracy 0.9583333333333334
Best accuracy so far: 0.9704861111111112, step 284, accuracy 0.9565972222222222
Best accuracy so far: 0.9704861111111112, step 285, accuracy 0.953125
Best accuracy so far: 0.9704861111111112, step 286, accuracy 0.9548611111111112
Best accuracy so far: 0.9704861111111112, step 287, accuracy 0.9583333333333334
